document,topic,score
9808,3,0.13762844
1323,3,0.13741736
4117,3,0.13741495
3579,3,0.1374016
4506,3,0.13733889
18090,3,0.13726586
792,3,0.1369676
16962,3,0.13635132
2323,3,0.13625035
14528,3,0.13576652
2612,3,0.13562524
14688,3,0.13551693
14374,3,0.13533561
9524,3,0.13484478
3805,3,0.13482575
15657,3,0.13461985
17554,3,0.13443717
8591,3,0.13439682
12539,3,0.13418293
12600,3,0.13416757
8399,3,0.13402523
13572,3,0.13396771
8600,3,0.1339455
6411,3,0.13383429
17205,3,0.1337431
1069,3,0.13366544
9820,3,0.13343742
14103,3,0.13338259
1786,3,0.1331344
1191,3,0.13286899
1018,3,0.132792
6844,3,0.1326757
4256,3,0.13251892
10716,3,0.13225356
18785,3,0.13200295
1833,3,0.13199979
8779,3,0.1313217
17304,3,0.13097392
17650,3,0.1309644
2902,3,0.13077664
1146,3,0.13067895
18452,3,0.1306376
2596,3,0.13061288
14028,3,0.1303598
17116,3,0.1302356
12846,3,0.12954958
15462,3,0.12932932
3465,3,0.12885459
4671,3,0.1286587
969,3,0.12859587
14893,3,0.12858857
2113,3,0.12842351
1893,3,0.12839086
802,3,0.12818894
2712,3,0.12787637
6518,3,0.12751949
4480,3,0.12739748
10639,3,0.1273226
10171,3,0.12729684
16952,3,0.12706521
4910,3,0.12652066
5338,3,0.12640387
4865,3,0.12628359
1220,3,0.12605576
8851,3,0.12591003
17915,3,0.12582064
1113,3,0.12579262
2929,3,0.12578784
1350,3,0.12550797
12944,3,0.1254365
8858,3,0.12534456
8348,3,0.12521803
16488,3,0.12513936
15447,3,0.12512782
13605,3,0.12510838
3001,3,0.12480589
14066,3,0.12423512
10919,3,0.12417303
18611,3,0.124061815
5345,3,0.123610154
7355,3,0.12356642
17233,3,0.1234703
17314,3,0.12339503
651,3,0.123069316
14755,3,0.12298803
9309,3,0.122886986
11844,3,0.12246845
12183,3,0.122302525
7592,3,0.12229824
2033,3,0.122164935
14474,3,0.12211048
11119,3,0.12208137
2742,3,0.12206284
8297,3,0.12201583
5917,3,0.12196858
1047,3,0.12196821
1688,3,0.121642806
9682,3,0.12161482
8958,3,0.121605724
7161,3,0.121417224
4925,3,0.12087457
3855,3,0.12078966
10270,3,0.12058796
9261,3,0.1201744
8889,3,0.119937554
16064,3,0.11977545
797,3,0.119751275
2881,3,0.11969284
15393,3,0.11967235
14318,3,0.11948082
15134,3,0.119216144
7578,3,0.11905987
11099,3,0.11893906
13128,3,0.11871927
10977,3,0.118634425
11836,3,0.118386276
2985,3,0.11770799
18464,3,0.11758031
8597,3,0.117492214
9052,3,0.11730656
17482,3,0.11676613
946,3,0.11660412
18304,3,0.116343446
11134,3,0.11605327
15320,3,0.11558808
18164,3,0.115241535
3658,3,0.11491973
11939,3,0.11461467
18553,3,0.114564806
15377,3,0.114548534
11554,3,0.114505775
9097,3,0.11440453
9506,3,0.1142149
1318,3,0.11413802
3246,3,0.113684945
16535,3,0.11343668
12333,3,0.11293321
17709,3,0.11281708
17136,3,0.11273714
5773,3,0.11253282
16675,3,0.112111904
563,3,0.111752056
15938,3,0.11127137
12195,3,0.111236006
11388,3,0.11121043
18423,3,0.111152224
8564,3,0.11107734
512,3,0.110797286
249,3,0.1105744
2876,3,0.11052356
17842,3,0.1104402
1274,3,0.11023164
17958,3,0.1099083
1792,3,0.109824345
17505,3,0.109815866
15974,3,0.109479174
12206,3,0.10874569
15115,3,0.10872467
11190,3,0.108513884
2542,3,0.10825814
10382,3,0.108221024
16884,3,0.10775167
2037,3,0.10764498
2244,3,0.10744013
18684,3,0.106861584
18225,3,0.106709495
15045,3,0.10665245
13807,3,0.10661434
9427,3,0.10642017
17517,3,0.10628993
8201,3,0.105802
2061,3,0.10579186
9759,3,0.105441876
7368,3,0.1051441
3262,3,0.10503996
5753,3,0.104598865
4174,3,0.10450479
5821,3,0.10450008
3973,3,0.104244836
16938,3,0.1041382
402,3,0.10411104
8202,3,0.103789784
12045,3,0.10302699
3461,3,0.10296784
14787,3,0.10288571
9599,3,0.102051
12027,3,0.10123937
10206,3,0.101027675
14088,3,0.10083589
14116,3,0.10050203
18460,3,0.10030067
18165,3,0.100077786
11882,3,0.09996858
8492,3,0.09946189
4607,3,0.09907463
16986,3,0.098885134
7081,3,0.09855038
15903,3,0.09838243
4733,3,0.09730378
11016,3,0.096982956
8634,3,0.096868545
7842,3,0.0960213
6752,3,0.09591945
4001,3,0.095639855
7751,3,0.09511628
16951,3,0.09474583
5194,3,0.09408843
18261,3,0.093930416
10356,3,0.09259854
11812,3,0.0924482
6920,3,0.09221074
12760,3,0.09214999
549,3,0.091099836
5855,3,0.09101672
14680,3,0.089449845
16307,3,0.088270865
14783,3,0.08757535
6302,3,0.086212054
16592,3,0.08609227
1006,3,0.085666455
6625,3,0.08353361
14930,3,0.08351874
16635,3,0.08348287
7191,3,0.082089715
1461,3,0.07001737
2428,3,0.06993182
4253,3,0.0698261
4267,4,0.32678437
2903,4,0.31156385
9489,4,0.309514
1228,4,0.30575547
12335,4,0.29915574
33,4,0.29670364
11004,4,0.2925063
16885,4,0.28480822
13100,4,0.2815538
15742,4,0.2493814
5948,4,0.23912616
4046,4,0.2378787
7869,4,0.23160402
13493,4,0.2242855
2639,4,0.22384581
7367,4,0.2194067
2007,4,0.2128124
6317,4,0.20941393
11176,4,0.20380011
14521,4,0.19091666
10362,4,0.18935381
7873,4,0.18681581
10230,4,0.18488657
1951,4,0.183714
18310,4,0.18286361
18339,4,0.18275546
15547,4,0.18223023
52,4,0.18101749
733,4,0.18087608
7414,4,0.17992727
12068,4,0.17923597
9819,4,0.17783928
2124,4,0.17653853
18150,4,0.17585427
2324,4,0.1753436
8917,4,0.17477173
8445,4,0.17445694
15196,4,0.16874972
14789,4,0.16874103
14212,4,0.16811536
5598,4,0.1677757
4336,4,0.16722128
2694,4,0.16578738
1906,4,0.16557533
15937,4,0.16538696
17689,4,0.16459756
12831,4,0.16263387
16919,4,0.1623266
16504,4,0.16187996
9765,4,0.16152902
15386,4,0.16150814
3675,4,0.16144925
2164,4,0.15928842
9459,4,0.15839471
2516,4,0.15779606
4112,4,0.15624042
8427,4,0.15552783
12391,4,0.15551451
17501,4,0.15542263
3317,4,0.15524168
1176,4,0.15511568
12425,4,0.15507656
4858,4,0.15502228
13125,4,0.1540746
8987,4,0.15389308
17397,4,0.15338816
13313,4,0.15321007
12851,4,0.15275618
17615,4,0.15256989
18346,4,0.15244004
1915,4,0.15208672
4255,4,0.15194508
13802,4,0.15126503
14828,4,0.15073891
9087,4,0.15059322
4724,4,0.15056583
14867,4,0.15056355
9645,4,0.1503636
11346,4,0.14980549
18411,4,0.14956853
2446,4,0.14942998
236,4,0.14918932
6784,4,0.14912489
13187,4,0.14786342
5032,4,0.14774428
4675,4,0.1472652
10429,4,0.14705613
10790,4,0.14698367
414,4,0.14676516
5659,4,0.14671099
8420,4,0.14632884
7056,4,0.14630441
16794,4,0.14495932
1814,4,0.14487007
6275,4,0.14476219
17664,4,0.14451987
12841,4,0.14359175
5680,4,0.14353608
940,4,0.1431209
18137,4,0.14258191
18009,4,0.14254288
18244,4,0.14231972
16,4,0.14148484
11425,4,0.14130922
13526,4,0.14129913
16690,4,0.14113553
17373,4,0.14112222
3821,4,0.14107615
15427,4,0.14092079
16046,4,0.14063649
9058,4,0.14017126
11387,4,0.13987903
8359,4,0.1398007
6458,4,0.13964583
12939,4,0.1393927
13919,4,0.13886324
13471,4,0.13885166
3910,4,0.13878822
10041,4,0.13877915
1573,4,0.13865836
18739,4,0.13859358
3254,4,0.13846846
3809,4,0.13833767
9222,4,0.1383297
2406,4,0.13825272
2754,4,0.1377365
5275,4,0.13741283
7654,4,0.1371981
5781,4,0.1371465
12521,4,0.13674267
1626,4,0.13673377
13285,4,0.13652122
12835,4,0.13602641
14249,4,0.13571486
3263,4,0.13549168
8999,4,0.13543297
14148,4,0.13540255
8599,4,0.13530289
16623,4,0.13525397
16595,4,0.13487592
5883,4,0.1345096
9798,4,0.13443573
6815,4,0.13437189
8963,4,0.1343457
18089,4,0.13416354
5419,4,0.1340839
11227,4,0.13368972
1294,4,0.13323142
3943,4,0.13304187
7223,4,0.13235307
3411,4,0.13231967
18413,4,0.13229732
14419,4,0.1321436
4676,4,0.13194488
16418,4,0.13183218
17614,4,0.13177086
8407,4,0.13113213
1653,4,0.13101508
11207,4,0.13079333
5738,4,0.13075589
1045,4,0.13073552
18123,4,0.13068119
2615,4,0.1306778
5954,4,0.12992784
7853,4,0.12975308
2370,4,0.12941895
12430,4,0.12913413
11734,4,0.12911431
16933,4,0.12883125
2854,4,0.12866808
14268,4,0.1286609
7737,4,0.12857449
1664,4,0.12852958
8561,4,0.12841952
11166,4,0.12839414
14542,4,0.12823491
8021,4,0.128207
16825,4,0.12818968
1051,4,0.1280901
11501,4,0.12794189
18379,4,0.12791312
17520,4,0.1274159
14327,4,0.1272295
9452,4,0.12714982
10837,4,0.12679619
9332,4,0.12658568
14389,4,0.12605612
840,4,0.12593852
2776,4,0.12576044
4386,4,0.12546025
5415,4,0.124875255
7657,4,0.12470279
6930,4,0.12451834
16632,4,0.12440632
2986,4,0.124249585
6056,4,0.12420914
2865,4,0.12420095
13433,4,0.12400253
15289,4,0.123939805
3919,4,0.12382398
6236,4,0.12378078
7308,4,0.12362776
15565,4,0.1234621
7106,4,0.12339756
1674,4,0.12315573
18730,4,0.12312213
11003,4,0.12280944
8562,4,0.12269378
10917,4,0.12205252
2606,4,0.12193737
6089,4,0.12176834
17836,4,0.12170385
16709,4,0.12116982
5926,4,0.12096608
10499,4,0.12062726
3618,4,0.120611295
9330,4,0.12060935
10521,4,0.12040753
7066,4,0.12026775
2603,4,0.120261155
9962,4,0.12005416
11467,4,0.11993489
748,4,0.11955378
5046,4,0.11927143
6798,4,0.11891399
6762,4,0.11887312
10670,4,0.118721575
4935,4,0.11870828
1706,4,0.11850561
341,4,0.11811313
1825,4,0.11780325
12708,4,0.11774536
14493,4,0.11758147
12427,4,0.11749013
5825,4,0.11740796
14726,4,0.11708176
2984,4,0.116707385
18569,4,0.11642666
18173,4,0.11625711
9446,4,0.1162306
11680,4,0.11622793
6531,4,0.116120905
12467,4,0.11612051
13329,4,0.11610858
9501,4,0.11592183
10050,4,0.1156628
13321,4,0.11555136
7222,4,0.11536175
10743,4,0.11530771
6428,4,0.1152077
15662,4,0.11516614
5767,4,0.11512143
4673,4,0.11459631
4162,4,0.11451081
12428,4,0.11447573
18129,4,0.114327215
8565,4,0.113105744
11252,4,0.11296301
17553,4,0.112877086
10322,4,0.11283124
11732,4,0.112751685
281,4,0.11268246
15745,4,0.11212916
519,4,0.11192435
17434,4,0.11168626
2511,4,0.11165459
12751,4,0.11129283
14277,4,0.11087502
17662,4,0.110423006
13286,4,0.11040044
7531,4,0.109855525
7786,4,0.10982111
12507,4,0.109732725
5212,4,0.10962045
7990,4,0.10929134
18699,4,0.10919832
1555,4,0.108941264
15718,4,0.10880119
5834,4,0.10879709
17927,4,0.10867473
2647,4,0.108436674
8515,4,0.108361006
15554,4,0.10820579
9653,4,0.10819808
11198,4,0.107978635
17618,4,0.10745476
575,4,0.10701186
1180,4,0.106904864
4054,4,0.10679135
11161,4,0.10675221
4380,4,0.10628898
7489,4,0.10584628
4904,4,0.10572592
3543,4,0.10525165
12901,4,0.10431817
6328,4,0.10383721
13744,4,0.103239655
17670,4,0.10320449
7165,4,0.103005864
4107,4,0.10292604
6158,4,0.10291332
15577,4,0.10277089
5335,4,0.10252361
18006,4,0.102508135
10223,4,0.10246291
8651,4,0.10242926
15274,4,0.10239543
647,4,0.102335945
1343,4,0.102012716
3932,4,0.10196431
12991,4,0.10191854
7452,4,0.101587094
313,4,0.10142046
10227,4,0.10135455
17766,4,0.10101411
8614,4,0.100182176
9741,4,0.100036755
15256,4,0.0999529
4102,4,0.09991287
12049,4,0.09990192
9585,4,0.099342845
16231,4,0.098736286
35,4,0.09848489
6970,4,0.09827693
16237,4,0.09794733
2378,4,0.097863
5653,4,0.09784608
3829,4,0.09772912
8942,4,0.097310655
5462,4,0.09673596
18661,4,0.09516862
272,4,0.09514412
200,4,0.095121674
16121,4,0.09498297
9643,4,0.094466165
17515,4,0.094202295
8221,4,0.0939573
12620,4,0.093425445
7026,4,0.093047105
12640,4,0.092413306
15006,4,0.09228118
7012,4,0.09184677
7510,4,0.09150867
9148,4,0.09143931
9534,4,0.09131444
5107,4,0.0909017
7338,4,0.08997756
15962,4,0.08985897
16265,4,0.089380465
3450,4,0.08903829
7687,4,0.088997304
2407,4,0.08890513
13394,4,0.0882475
2912,4,0.087588355
14465,4,0.087577865
8543,4,0.08685194
15368,4,0.08557441
13767,4,0.08500552
15076,4,0.08345343
7273,4,0.083322294
12785,4,0.082304634
3124,4,0.081789024
3704,4,0.08178818
14291,4,0.0812221
13148,4,0.080941215
10454,4,0.08060939
7941,4,0.07987491
668,4,0.0767592
8662,5,0.28979778
15975,5,0.28161988
10259,5,0.24373369
8998,5,0.23926777
17498,5,0.22935015
6701,5,0.22796074
18508,5,0.21705826
9882,5,0.2168399
8703,5,0.21469443
7911,5,0.21356018
511,5,0.21311894
7500,5,0.2102046
11323,5,0.2063868
8588,5,0.20481293
745,5,0.20427917
18019,5,0.20180422
15804,5,0.19829856
3401,5,0.19750339
306,5,0.1974373
4062,5,0.1964267
6168,5,0.19451983
3358,5,0.19183214
16942,5,0.19119321
12591,5,0.19111879
2825,5,0.18947376
2432,5,0.18897852
16314,5,0.1875747
6706,5,0.18748824
1431,5,0.18632425
12258,5,0.18523408
10011,5,0.18279728
14002,5,0.1819403
10904,5,0.18192849
16678,5,0.1806928
10798,5,0.18050013
9477,5,0.17930694
7790,5,0.17909081
10621,5,0.17710386
18311,5,0.17688194
18620,5,0.17626765
6131,5,0.1762111
2386,5,0.17589122
8119,5,0.17544463
4617,5,0.1745584
14935,5,0.17379662
636,5,0.17355597
3110,5,0.17261122
17777,5,0.17261034
7413,5,0.17155282
13804,5,0.1703839
16625,5,0.17016833
323,5,0.17014381
4190,5,0.16990013
4956,5,0.1693465
18775,5,0.16913591
16950,5,0.16900879
5914,5,0.16896412
11123,5,0.16807212
2877,5,0.16792281
5340,5,0.1679086
14396,5,0.16782995
331,5,0.1678102
13965,5,0.16701895
14033,5,0.16677417
18600,5,0.16661416
18693,5,0.16534466
2421,5,0.16521627
5087,5,0.1652003
5020,5,0.16217446
8876,5,0.16200714
15504,5,0.16173233
2678,5,0.16095853
17025,5,0.16095608
233,5,0.16094993
2581,5,0.15952761
18119,5,0.1589007
12869,5,0.1580257
6184,5,0.15800817
6073,5,0.15787444
15358,5,0.15761198
4028,5,0.1569637
11480,5,0.15655316
11973,5,0.15628709
5134,5,0.15622304
3012,5,0.15622152
3768,5,0.1557151
12304,5,0.15544416
5858,5,0.15430334
5186,5,0.1540837
4579,5,0.15406127
18405,5,0.1537107
17172,5,0.15367644
7298,5,0.15363851
9541,5,0.15355965
9947,5,0.15342987
10023,5,0.15308939
6790,5,0.15306021
11407,5,0.15302292
12354,5,0.1515594
16225,5,0.15115674
7704,5,0.15034404
2436,5,0.15024254
14656,5,0.14987658
14599,5,0.14965159
9254,5,0.14965074
10482,5,0.1495997
17754,5,0.14853743
3955,5,0.14806916
15596,5,0.14742696
9039,5,0.14726846
3872,5,0.14708428
13941,5,0.14702947
17668,5,0.14692901
11518,5,0.14688054
6169,5,0.14683598
295,5,0.14682516
8305,5,0.14666648
270,5,0.14606397
7183,5,0.14494659
8419,5,0.14484236
12091,5,0.14467624
17673,5,0.14409362
340,5,0.14401072
1789,5,0.14364992
3966,5,0.1435181
17941,5,0.14338772
2368,5,0.14317887
6995,5,0.14268504
12082,5,0.14257832
16060,5,0.14252762
16069,5,0.14237419
11918,5,0.14180495
6589,5,0.1416148
10145,5,0.14096151
13027,5,0.14085418
15902,5,0.14080085
2376,5,0.14067557
3221,5,0.14067417
9771,5,0.14041227
18420,5,0.1403701
6494,5,0.1402805
16328,5,0.14025094
3447,5,0.14010553
28,5,0.14003426
3482,5,0.14001735
17987,5,0.13959353
18682,5,0.1393035
13569,5,0.13927771
14624,5,0.13919525
17198,5,0.1388509
17428,5,0.1384181
2048,5,0.13837652
6120,5,0.13828844
14790,5,0.13827366
1956,5,0.13810761
10319,5,0.13807039
9617,5,0.1377292
15084,5,0.13765053
13409,5,0.13751547
17756,5,0.13732947
2030,5,0.1372738
9849,5,0.1367899
7560,5,0.1366404
1160,5,0.13659586
13265,5,0.13645768
10724,5,0.13575546
11081,5,0.13544264
3128,5,0.13542272
1641,5,0.13483718
15664,5,0.13450885
12282,5,0.13419156
5639,5,0.13404399
18747,5,0.13402577
11572,5,0.133793
16571,5,0.1336555
8166,5,0.13325769
2214,5,0.13291812
14365,5,0.13288431
1093,5,0.13279136
91,5,0.13241337
5972,5,0.13174456
4573,5,0.13149446
2216,5,0.1313314
10999,5,0.13099025
13134,5,0.13089128
17088,5,0.1308355
5666,5,0.13060944
14818,5,0.13058983
16779,5,0.13054614
2094,5,0.13022804
16127,5,0.13017678
14473,5,0.1295524
5196,5,0.12906492
11137,5,0.12900205
5268,5,0.128549
6708,5,0.12847058
17731,5,0.12808663
10607,5,0.12808135
10809,5,0.12807018
11413,5,0.12758149
16555,5,0.12756115
5098,5,0.1269527
15293,5,0.12680079
16522,5,0.12663513
2981,5,0.12661222
18210,5,0.12651795
16494,5,0.12649858
10006,5,0.12622453
6788,5,0.12606788
10745,5,0.12572657
1598,5,0.12558174
8303,5,0.12553012
8791,5,0.12526545
15647,5,0.12483214
3212,5,0.12471196
17426,5,0.123806335
12393,5,0.12364537
4425,5,0.12345269
653,5,0.12338223
1594,5,0.123368345
16285,5,0.123050906
1869,5,0.122865155
12857,5,0.12234532
2818,5,0.12216623
15536,5,0.122028634
10628,5,0.12197997
7401,5,0.12185227
2388,5,0.12169961
16985,5,0.12164935
18455,5,0.12160668
9836,5,0.12123991
13293,5,0.12075143
8902,5,0.12059056
2098,5,0.120306544
9370,5,0.119884714
6407,5,0.11975189
1095,5,0.11973626
7077,5,0.1197216
17825,5,0.11970463
13712,5,0.11970243
290,5,0.11956254
1530,5,0.11943805
11571,5,0.1194315
3343,5,0.11928993
3678,5,0.11917013
15762,5,0.11907426
8191,5,0.11893807
2464,5,0.118873075
4396,5,0.118626215
5707,5,0.11862069
12999,5,0.118492454
3515,5,0.118233696
4606,5,0.11788725
6690,5,0.11770076
14706,5,0.11744515
17064,5,0.11743434
416,5,0.11702234
8345,5,0.11668988
17495,5,0.11663134
13621,5,0.1162773
8633,5,0.115934126
14793,5,0.11571947
13359,5,0.11540429
11629,5,0.1152464
13225,5,0.114872985
10228,5,0.11423843
3692,5,0.114094205
14943,5,0.11404942
924,5,0.1134905
8744,5,0.113471
11972,5,0.1134544
1249,5,0.11331615
14702,5,0.11280153
14237,5,0.11279374
10368,5,0.112721056
12693,5,0.112648815
17398,5,0.11261732
11754,5,0.11248141
7559,5,0.112477265
11947,5,0.11232822
1861,5,0.11232748
2878,5,0.11210016
18656,5,0.11204269
12296,5,0.11190689
8294,5,0.111503206
5942,5,0.11149706
12031,5,0.110971116
18084,5,0.11075613
9321,5,0.110000044
13711,5,0.109935306
14966,5,0.10987783
13507,5,0.109773144
17269,5,0.10953113
3294,5,0.10913842
8882,5,0.10909993
14344,5,0.10899171
2390,5,0.10884451
15281,5,0.1079055
6463,5,0.107747585
13991,5,0.1075889
17625,5,0.10754681
9181,5,0.10748567
1750,5,0.10709693
9915,5,0.10691485
8267,5,0.106351234
171,5,0.10569682
18365,5,0.10558103
4100,5,0.10557114
5660,5,0.105497666
8271,5,0.105284
13264,5,0.10512317
14983,5,0.105104424
8268,5,0.1049181
16785,5,0.10480021
13568,5,0.10447724
5807,5,0.10424995
1912,5,0.10423206
2799,5,0.103787884
12394,5,0.10378293
2755,5,0.10375494
2090,5,0.10342404
6817,5,0.10322872
4725,5,0.10316216
18034,5,0.10266878
8888,5,0.102548435
4004,5,0.10123493
17494,5,0.1001748
2081,5,0.09981836
17604,5,0.099697866
7425,5,0.09960641
12616,5,0.09944976
13406,5,0.0992699
12978,5,0.09854233
14360,5,0.098488584
6061,5,0.097872354
16288,5,0.09775561
13013,5,0.09633039
3842,5,0.095765166
2257,5,0.09576132
13739,5,0.09562136
1273,5,0.09512362
10366,5,0.09501997
2489,5,0.09488086
12691,5,0.09430577
8489,5,0.09421907
4561,5,0.09394634
6926,5,0.092809044
6904,5,0.09275939
15675,5,0.0924128
10477,5,0.09202533
8910,5,0.09197748
1232,5,0.09191759
14537,5,0.09172354
5905,5,0.089829594
2758,5,0.08979409
849,5,0.08899676
15202,5,0.088880636
12530,5,0.08756277
4317,5,0.08713036
710,5,0.08509027
6146,5,0.08462258
15250,5,0.08233051
17189,5,0.07878471
11405,5,0.07857588
12490,5,0.07802381
6480,5,0.07473758
441,5,0.07257924
13927,6,0.27011034
2080,6,0.26244345
16331,6,0.2572981
13912,6,0.2507422
17807,6,0.2505703
3130,6,0.2446913
17911,6,0.23663263
6824,6,0.22238809
12136,6,0.21453655
18226,6,0.21311156
13345,6,0.21054658
10611,6,0.20577392
4145,6,0.20181021
8146,6,0.20093086
4294,6,0.1980901
7568,6,0.19782121
18021,6,0.19776395
17178,6,0.19768074
9022,6,0.1968993
11714,6,0.19589458
11531,6,0.19412279
8535,6,0.19112022
9107,6,0.18975165
6067,6,0.18965514
6448,6,0.1895366
12392,6,0.18844277
7642,6,0.18812555
1852,6,0.1881105
5779,6,0.18660825
4350,6,0.1866065
14846,6,0.18605503
6783,6,0.18456763
9668,6,0.1837187
9706,6,0.18367699
10202,6,0.18278119
8665,6,0.17879207
5410,6,0.1778421
9327,6,0.17753266
7598,6,0.17625886
10520,6,0.17571554
17448,6,0.17430085
5417,6,0.17399523
4781,6,0.17395005
2974,6,0.17355293
13869,6,0.17120916
18477,6,0.17075306
13887,6,0.17061356
11149,6,0.17040733
4328,6,0.16999441
18708,6,0.1696378
15612,6,0.16960303
18597,6,0.16959788
15661,6,0.16952175
18191,6,0.16899112
13623,6,0.16885692
8368,6,0.16776109
14387,6,0.1671645
14501,6,0.16566618
2916,6,0.1651053
15468,6,0.1645064
10705,6,0.16449043
6742,6,0.16398269
13971,6,0.16302918
4711,6,0.16256109
70,6,0.16252229
15503,6,0.16164412
4485,6,0.16074716
1260,6,0.16042688
12676,6,0.16014689
9611,6,0.1595504
13062,6,0.1593188
17268,6,0.15876587
4474,6,0.15857144
3773,6,0.1579828
8326,6,0.1567313
7498,6,0.15655605
14659,6,0.15612452
14348,6,0.1559977
9303,6,0.1559075
6401,6,0.1557369
14980,6,0.15548661
6497,6,0.15487686
13131,6,0.15468904
2939,6,0.1540661
10166,6,0.15350504
